listing_id,id,date,reviewer_id,reviewer_name,comments,sentiment_label
24978414,919349666196979416,2023-06-22,122658983,Renee,Beautiful apartment in the perfect location.,1
475409,22898138,2014-11-17,18960093,Isabelle,"Coretta was a very welcoming Host.<br/>The flat is perfectly located very easy to acces from the airport or the train station plenty of grocery shops, vintage and concept store, coffee shops,  and restaurant around.<br/>The building and flat are very quiet and has all you need for a week end. Thanks Coretta<br/>",1
20909192,480148864,2019-07-02,10020692,Chris,Marinas place was great and would definitely recommend anyone looking to holiday in Stockholm to stay there. The apartment was incredibly clean and situated in a very nice part of Stockholm. It was also easy to get in and out of the city centre. I would definitely stay there again if I was to travel to Stockholm.,1
50548084,962116703773304107,2023-08-20,103731879,Yanneck,A room in the shared living space as described. Jonah and his room mate are nice people and available for a good chat. Can recommend 11/10!,1
50965045,559185218138199651,2022-02-10,430931212,Murielle,The appartment was the perfect place to stay for a citytrip to Stockholm. The location is amazing and everything you need is there. It was also very clean and the communication was very good! Thank you for making our citytrip extra nice 😊,1
32880579,538886872,2019-09-30,5475713,Matej,"As good as it gets in a room without windows. Good deal for Stockholm. Funny enough we did not even miss the window. Everything needed is provided in the room. Nice bathroom. Quiet. Kitchen is small but had everything  needed to prepare something fast. No salt, oil etc is provided.",1
626533868324688582,642584567509940482,2022-06-05,42972037,Hari,Sten is a great host,1
665882522132954572,1239017774800635520,2024-09-05,375847990,Vea,such a cute & wonderful place to stay at - highlight for sure were the cats! :),1
13977591,1215889164151922327,2024-08-04,588283123,Ran,"We highly recommend Mila’s house. The apartment was very clean, very nice decorated and comfortable- we felt like home. We enjoyed the quiet neighborhood, which has plenty of restaurants and next to the sea. We used public transportation or scooters for accessing easily other parts of Stockholm.",1
10092882,202132401,2017-10-10,23788898,Jörg,"A nice appartment. Special Thank to Alex, who helped us anytime we need help e.g. with the luggage on our last day.",1
11495233,290946464,2018-07-15,1516925,Alex,"We couldn't have picked a nicer place to stay if we tried.  A five-star hotel wouldn't come close to the charm and hyggeligness of Johanna's (+ family's) house.  The four of us were at a conference at the conference hall about 15 minutes away.  The city centre was a further 10 min. by the commuter rail.   Hence, a great location, not to mention the forested park nearby which was great for jogging.  <br/>What I loved most about the house was the big kitchen and flourishing yard.  The four of us laughed our nights away enjoying hardy home cooked meals under the golden effulgent summer Swedish summer nights.  We loved it.",1
30807581,426602556937080926,2021-08-11,232115048,Andrea,"The place is easy to access via public transports. <br/>The appartement is clean, one room and a bathroom. The bed was comfortable, the shower was great. The kitchen had everything we needed. Great stay.",1
23604449,644975969,2020-08-01,26284070,Jolanda,"Highly recommended house. We stayed a week with four children/teenagers and enjoyed every second of it. The house is beautiful, spacious and clean and the kitchen is very well equipped. The kids loved the trampoline. It’s a perfect base to explore Stockholm. Thank you Carl and Lena.",1
1170766,6946812,2013-08-31,8293998,Olena,"Thank you Annika for very good, clean and convenient  apartment. It was pleaser to stay there. ",1
24787894,437840089,2019-04-15,16911858,Dmitry,"Lidija is a Great Host! She helped a lot with arriving, provided detailed information about city, house, places, etc. She is very polite and helpful. Flat has all what you can need. Location is very good, enough transort nearby and also parks for walk.<br/>Highly recommend!",1
48517629,649811923046122530,2022-06-15,460486005,Iris,Very nice place at a nice location. The indoor temperature was a bit warm but otherwise perfect apartment.,1
6971533,1014363902927029871,2023-10-31,210425108,Elise,Lovely appartment. In great location near to the underground perfect for getting into the city centre.,1
1283372004074404565,1296917003981870021,2024-11-24,152200258,Nadim,"Christian’s place was absolutely amazing! The accommodation was clean, comfortable, and beautifully decorated. Christian was a fantastic host—friendly, responsive, and always eager to ensure we had everything we needed. The location was perfect, close to great attractions and local amenities. We especially appreciated the thoughtful touches around the space, which made it feel like a home away from home. Highly recommend staying here, and we would love to return in the future!",1
53456605,641090101422867657,2022-06-03,16350495,Maria,Great location in Gamla Stan!,1
9268164,289425931,2018-07-12,27809532,Guray,"This place is an absolute gem. Right in the heart of Old Town, walking distance to everything you would want to see, and beautiful and spacious at that.",1
478105,14739404,2014-06-25,5435714,Carl,"Christian was a welcoming host with detailed instructions on virtually everything - in the home and how to use all the appliances, etc., plus location  of easily accessable stores and restaurants in the area and very good instructions for transit on 2 convenient subway lines plus buses. The area is safe, quiet and very clean. The home is very artistic and interesting. We enjoyed our stay.",1
21793613,1212934277604773354,2024-07-31,52739132,Peter,"Kerstin’s apartment is in a great location. It is light-filled and spacious, and it has a good bathroom and great kitchen. We were disappointed, however, to find that much of the cutlery, the pots and some of the dishes were dirty, even though they were put away in the cupboards. The fridge needed defrosting, one of the lounge room cushions had some dried muck on it, a chair was broken, and the bed and under-sized pillows smelt so strongly of human sweat that my wife felt insulted. The towels were incredibly thin, and the bedding was so old and worn - they should have been replaced long ago. Stefan promptly fixed some of these things when we first raised them, however it needs to be said that this is a lovely apartment that has been spoiled by neglect. A little TLC would make such a difference.",0
1271843,529923031,2019-09-15,13576758,David,"Staying with André was an absolute treat. He is a fantastic host who's tips and recommendations we're always spot on. The apartment is immaculately clean. It's centrally located in a very good neighborhood, and has easy access to public transit. All around, this is one of the best Airbnbs I have ever stayed in.",1
